M3,Heading,C1,M1,SmoothW2,GPSFixQuality,Roll,RollGyr,A3,D3,W3,B2,GPSAltitudeMSL,E0,staticMode,A2,D1,BaroVerticalSpeed,WValid,EGyr2,GPSTrueCourse,GPSHorizontalAccuracy,EGyr1,Ta,W2,E1,headingValid,TWa,PitchGyr,TW,HeadingGPS,B1,slipSkid,headingMag,GPSVerticalAccuracy,E3,needsInitialization,GroundSpeed,EGPS0,C2,Pitch,B3,EGPS3,gLoad,D2,W1a,EGPS1,RollGPS,T,EGPS2,Z1,EGyr3,A1,BaroPressureAltitude,PitchGPS,H1,SmoothGroundSpeed,GPSNACp,Z3,W1,SmoothW1,W3a,W2a,HeadingGyr,turnRate,H3,EGyr0,C3,E2,H2,Z2,M2
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-3.750148,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.884903,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-3.120472,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.932175,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-3.120472,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.932175,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-3.059286,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.932175,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-3.059286,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.932175,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-2.999300,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.932175,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-2.999300,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.932175,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-3.724148,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.865570,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-3.724148,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.865570,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-3.651125,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.865570,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-3.651125,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.865570,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-3.579534,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.865570,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-3.579534,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.865570,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-4.052850,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.819366,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-4.052850,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.819366,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.530212,0.707107,1.000000,0.000000,1.904813,-3.429879,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.865570,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-3.429879,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.865570,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-4.146282,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.798950,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-4.146282,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.798950,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-4.064982,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.798950,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-4.064982,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.798950,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-3.441774,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.845154,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-3.441774,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.845154,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-2.818145,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.892426,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-2.818145,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.892426,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-2.762887,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.892426,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-2.762887,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.892426,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-2.708713,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.892426,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-2.708713,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.892426,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-2.794637,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.880600,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,382.874023,0.707107,1.000000,0.000000,1.904813,-2.794637,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.880600,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,382.874023,0.707107,1.000000,0.000000,1.904813,-2.171057,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.928955,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-2.171057,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.928955,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,383.202118,0.707107,1.000000,0.000000,1.904813,-1.584982,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.975159,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
0.000000,0.000000,-0.004004,0.000000,0.089542,1.000000,0.000000,0.000000,0.000000,0.150456,-0.021433,0.000000,382.874023,0.707107,1.000000,0.000000,1.904813,-1.584982,1.000000,0.000000,0.000000,5.650000,0.000000,-6795364452.661345,0.109000,0.000000,0.000000,-6795364452.711345,0.000000,-6795364452.711345,0.000000,0.000000,-3.141593,3.141593,7.600000,0.707107,0.000000,0.109000,0.707107,0.004790,0.000000,0.000000,0.707107,-0.000000,0.584124,0.000000,0.000000,0.000000,-6795364452.661345,0.000000,0.000000,0.707107,0.000000,254.975159,0.000000,1.904219,0.089542,10.000000,0.000000,0.000000,0.000000,-0.021433,0.109000,0.000000,0.002708,0.155180,0.707107,-1.021630,0.000000,-0.584823,0.000000,0.000000
