headingMag,PitchGPS,B1,Z3,M3,GPSTrueCourse,BaroPressureAltitude,W3,W1,needsInitialization,PitchGyr,H1,GPSNACp,C2,gLoad,EGPS2,EGPS3,Roll,E3,Pitch,staticMode,WValid,HeadingGPS,W1a,EGyr1,Z1,GPSHorizontalAccuracy,D1,TWa,W2,SmoothGroundSpeed,A2,T,H2,GPSVerticalAccuracy,A3,B2,SmoothW2,EGyr0,E0,A1,GPSFixQuality,headingValid,Ta,E1,slipSkid,C3,M2,Heading,SmoothW1,H3,GPSAltitudeMSL,C1,M1,W2a,EGyr3,HeadingGyr,EGPS0,B3,Z2,TW,E2,EGyr2,turnRate,RollGyr,RollGPS,W3a,GroundSpeed,D3,EGPS1,D2,BaroVerticalSpeed
3.141593,8.884889,-0.808741,-0.895983,0.000000,0.000000,441.519501,-0.026203,0.000000,0.000000,-6.994777,5.620675,10.000000,-0.306966,0.896292,0.055842,0.704898,31.338390,0.617133,-6.645552,1.000000,1.000000,359.999999,0.000000,0.167374,-0.147310,7.350000,5.721267,-6795364505.271345,0.249000,0.575294,0.046754,-6795364505.141345,4.628362,15.750000,-1.119724,0.644704,0.575294,0.737821,0.737111,0.007996,1.000000,0.000000,-6795364505.191345,0.167375,-0.312824,-1.117113,0.000000,8.259607,0.000000,-5.813753,405.183746,0.199615,0.000000,0.282000,0.615060,8.387831,0.687815,0.335704,-0.290425,-6795364505.181345,0.218632,0.222052,-0.000000,31.603326,17.943872,-0.026203,0.249000,-3.046129,0.164043,-5.085964,-2.653543
3.141593,8.886008,-0.780765,-0.895618,0.000000,0.000000,441.519501,-0.025689,0.000000,0.000000,-6.994750,5.601827,10.000000,-0.306966,0.896209,0.055894,0.704894,31.338488,0.617131,-6.645528,1.000000,1.000000,360.000000,0.000000,0.167374,-0.147205,7.350000,5.721267,-6795364505.181345,0.249000,0.575294,0.046307,-6795364505.091345,4.623950,15.750000,-1.119053,0.640889,0.575294,0.737823,0.737112,0.008260,1.000000,0.000000,-6795364505.141345,0.167376,-0.312882,-1.117113,0.000000,8.259897,0.000000,-5.823393,405.183746,0.199615,0.000000,0.249000,0.615059,8.388157,0.687800,0.350963,-0.290270,-6795364505.181345,0.218632,0.222051,-0.000000,31.603216,17.953402,-0.026203,0.249000,-3.046129,0.164107,-5.085964,-2.601512
3.141593,8.860121,-0.816370,-0.895300,0.000000,0.000000,441.519501,-0.025689,0.000000,0.000000,-6.996045,5.619216,10.000000,-0.306966,0.896104,0.056264,0.704865,31.340157,0.617123,-6.647440,1.000000,1.000000,0.000003,0.000000,0.167374,-0.146559,7.350000,5.721267,-6795364505.181345,0.534000,0.574468,0.047609,-6795364505.041345,4.645093,15.750000,-1.118870,0.675222,0.574468,0.737825,0.737113,0.009217,1.000000,0.000000,-6795364505.091345,0.167376,-0.313048,-1.117113,0.000000,8.260118,0.000000,-5.839330,404.527588,0.199615,0.000000,0.249000,0.615051,8.388572,0.687788,0.354778,-0.290942,-6795364505.081345,0.218652,0.222063,-0.000000,31.604167,17.987695,-0.025689,0.534000,-3.046129,0.164158,-5.085964,-2.601512
3.141593,8.855996,-0.778222,-0.895329,0.000000,0.000000,441.519501,-0.025186,0.000000,0.000000,-6.996364,5.604036,10.000000,-0.306966,0.896028,0.056192,0.704870,31.340821,0.617126,-6.647795,1.000000,1.000000,0.000001,0.000000,0.167377,-0.146621,7.350000,5.721267,-6795364505.081345,0.534000,0.574468,0.046185,-6795364504.991345,4.628706,15.750000,-1.118768,0.630716,0.574468,0.737819,0.737109,0.008830,1.000000,0.000000,-6795364505.041345,0.167377,-0.313070,-1.117113,0.000000,8.259359,0.000000,-5.805220,404.527588,0.199615,0.000000,0.534000,0.615054,8.387749,0.687816,0.315358,-0.290310,-6795364505.081345,0.218659,0.222072,-0.000000,31.605193,17.971982,-0.025689,0.534000,-3.046129,0.164038,-5.085964,-2.550502
3.141593,8.853046,-0.782037,-0.895595,0.000000,0.000000,441.519501,-0.025186,0.000000,0.000000,-6.997548,5.600369,10.000000,-0.306966,0.895996,0.056048,0.704882,31.340779,0.617130,-6.648944,1.000000,1.000000,360.000000,0.000000,0.167372,-0.146598,7.350000,5.721267,-6795364505.081345,0.556000,0.574099,0.045656,-6795364504.941345,4.647738,15.750000,-1.119053,0.667592,0.574099,0.737813,0.737104,0.008972,1.000000,0.000000,-6795364504.991345,0.167368,-0.313041,-1.117113,0.000000,8.258225,0.000000,-5.805565,403.543335,0.199615,0.000000,0.534000,0.615058,8.386503,0.687858,0.320444,-0.289861,-6795364504.981345,0.218668,0.222084,-0.000000,31.605735,17.945591,-0.025186,0.556000,-3.046129,0.163862,-5.085964,-2.550502
3.141593,8.851188,-0.818913,-0.895901,0.000000,0.000000,441.470886,-0.030339,0.000000,0.000000,-6.997477,5.624310,10.000000,-0.306966,0.896000,0.055975,0.704888,31.341478,0.617129,-6.648873,1.000000,1.000000,360.000000,0.000000,0.167379,-0.146617,7.350000,5.721267,-6795364504.981345,0.556000,0.574099,0.045696,-6795364504.891345,4.614955,15.750000,-1.119460,0.615457,0.574099,0.737812,0.737103,0.008993,1.000000,0.000000,-6795364504.941345,0.167373,-0.313017,-1.117113,0.000000,8.258288,0.000000,-5.812364,403.543335,0.199615,0.000000,0.556000,0.615056,8.386521,0.687881,0.338247,-0.289814,-6795364504.981345,0.218671,0.222089,-0.000000,31.606753,17.931758,-0.025186,0.556000,-3.046129,0.163768,-5.085964,-3.072399
3.141593,8.854470,-0.793481,-0.896973,0.000000,0.000000,441.470886,-0.030339,0.000000,0.000000,-6.997427,5.614990,10.000000,-0.306966,0.896143,0.055892,0.704894,31.341538,0.617131,-6.648726,1.000000,1.000000,0.000000,0.000000,0.167380,-0.146878,7.350000,5.721267,-6795364504.981345,0.890000,0.580417,0.045595,-6795364504.841345,4.619730,15.750000,-1.121189,0.633259,0.580417,0.737809,0.737101,0.008850,1.000000,0.000000,-6795364504.891345,0.167374,-0.312981,-1.117113,0.000000,8.257972,0.000000,-5.805330,402.887177,0.199615,0.000000,0.556000,0.615058,8.386152,0.687891,0.324259,-0.290015,-6795364504.881345,0.218671,0.222091,-0.000000,31.607037,17.921684,-0.030339,0.890000,-3.046129,0.163727,-5.085964,-3.072399
3.141593,8.856828,-0.788395,-0.895421,0.000000,0.000000,441.470886,-0.029744,0.000000,0.000000,-6.998512,5.606041,10.000000,-0.306966,0.896004,0.055929,0.704891,31.341336,0.617132,-6.649762,1.000000,1.000000,360.000000,0.000000,0.167371,-0.146670,7.350000,5.721267,-6795364504.881345,0.890000,0.580417,0.045981,-6795364504.791345,4.640885,15.750000,-1.117995,0.666321,0.580417,0.737809,0.737101,0.008789,1.000000,0.000000,-6795364504.841345,0.167366,-0.312995,-1.117113,0.000000,8.257630,0.000000,-5.817963,402.887177,0.199615,0.000000,0.890000,0.615059,8.385824,0.687875,0.338247,-0.289793,-6795364504.881345,0.218677,0.222096,-0.000000,31.606650,17.930013,-0.030339,0.890000,-3.046129,0.163792,-5.085964,-3.012156
3.141593,8.821806,-0.804926,-0.895350,0.000000,0.000000,441.470886,-0.029744,0.000000,0.000000,-6.998737,5.615776,10.000000,-0.306966,0.895936,0.056305,0.704862,31.342112,0.617128,-6.650801,1.000000,1.000000,0.000003,0.000000,0.167371,-0.145828,7.350000,5.721267,-6795364504.881345,1.221000,0.593228,0.046876,-6795364504.741345,4.622104,15.750000,-1.118686,0.629444,0.593228,0.737810,0.737101,0.010193,1.000000,0.000000,-6795364504.791345,0.167365,-0.313079,-1.117113,0.000000,8.257583,0.000000,-5.817823,401.902893,0.199615,0.000000,0.890000,0.615057,8.385967,0.687888,0.339518,-0.290349,-6795364504.781345,0.218688,0.222099,-0.000000,31.606870,17.956014,-0.029744,1.221000,-3.046129,0.163737,-5.085964,-3.012156
3.141593,8.834623,-0.801111,-0.895697,0.000000,0.000000,441.535706,-0.021631,0.000000,0.000000,-7.000343,5.616244,10.000000,-0.306966,0.895927,0.056234,0.704867,31.342975,0.617127,-6.652102,1.000000,1.000000,0.000001,0.000000,0.167367,-0.146438,7.350000,5.721267,-6795364504.781345,1.221000,0.593228,0.046307,-6795364504.691345,4.636146,15.750000,-1.119419,0.656148,0.593228,0.737808,0.737099,0.008871,1.000000,0.000000,-6795364504.741345,0.167363,-0.313107,-1.117113,0.000000,8.257147,0.000000,-5.816288,401.902893,0.199615,0.000000,1.221000,0.615055,8.385483,0.687868,0.330617,-0.290305,-6795364504.781345,0.218701,0.222114,-0.000000,31.607724,17.957437,-0.029744,1.221000,-3.046129,0.163823,-5.085964,-2.190552
3.141593,8.863724,-0.789666,-0.896075,0.000000,0.000000,441.535706,-0.021631,0.000000,0.000000,-7.001642,5.607272,10.000000,-0.306966,0.895958,0.055948,0.704890,31.342964,0.617125,-6.652703,1.000000,1.000000,0.000002,0.000000,0.167362,-0.147086,7.350000,5.721267,-6795364504.781345,0.776000,0.596884,0.045656,-6795364504.641345,4.632850,15.750000,-1.119846,0.648518,0.596884,0.737809,0.737099,0.008179,1.000000,0.000000,-6795364504.691345,0.167359,-0.313075,-1.117113,0.000000,8.257170,0.000000,-5.821531,401.902893,0.199615,0.000000,1.221000,0.615052,8.385356,0.687851,0.343333,-0.289985,-6795364504.681345,0.218705,0.222124,-0.000000,31.608099,17.939955,-0.021631,0.776000,-3.046129,0.163893,-5.085964,-2.190552
3.141593,8.901028,-0.808741,-0.896457,0.000000,0.000000,441.507629,-0.024470,0.000000,0.000000,-7.002213,5.615939,10.000000,-0.306966,0.896024,0.055593,0.704918,31.342840,0.617119,-6.652407,1.000000,1.000000,0.000004,0.000000,0.167362,-0.147818,7.350000,5.721267,-6795364504.681345,0.776000,0.596884,0.045249,-6795364504.591345,4.623409,15.750000,-1.120355,0.640889,0.596884,0.737813,0.737105,0.007365,1.000000,0.000000,-6795364504.641345,0.167362,-0.313012,-1.117113,0.000000,8.258214,0.000000,-5.835818,401.902893,0.199615,0.000000,0.776000,0.615045,8.386239,0.687827,0.361136,-0.289736,-6795364504.681345,0.218701,0.222128,-0.000000,31.608418,17.919606,-0.021631,0.776000,-3.046129,0.163994,-5.085964,-2.478035
3.141593,8.905966,-0.808741,-0.896032,0.000000,0.000000,441.507629,-0.024470,0.000000,0.000000,-7.001628,5.619070,10.000000,-0.306966,0.896007,0.055732,0.704907,31.343438,0.617112,-6.651803,1.000000,1.000000,0.000001,0.000000,0.167368,-0.147637,7.350000,5.721267,-6795364504.681345,0.899000,0.602926,0.046754,-6795364504.541345,4.615899,15.750000,-1.119724,0.633259,0.602926,0.737820,0.737110,0.007874,1.000000,0.000000,-6795364504.591345,0.167372,-0.313091,-1.117113,0.000000,8.259399,0.000000,-5.837018,402.230988,0.199615,0.000000,0.776000,0.615038,8.387532,0.687781,0.358592,-0.290426,-6795364504.581345,0.218698,0.222123,-0.000000,31.608421,17.947027,-0.024470,0.899000,-3.046129,0.164189,-5.085964,-2.478035
3.141593,8.867214,-0.796024,-0.895166,0.000000,0.000000,441.534637,-0.020853,0.000000,0.000000,-7.001684,5.610226,10.000000,-0.306966,0.895885,0.055797,0.704902,31.343003,0.617105,-6.652604,1.000000,1.000000,359.999996,0.000000,0.167371,-0.146485,7.350000,5.721267,-6795364504.581345,0.899000,0.602926,0.044923,-6795364504.491345,4.628624,15.750000,-1.117629,0.656148,0.602926,0.737825,0.737117,0.009481,1.000000,0.000000,-6795364504.541345,0.167366,-0.312996,-1.117113,0.000000,8.260411,0.000000,-5.841742,402.230988,0.199615,0.000000,0.899000,0.615031,8.388581,0.687876,0.361136,-0.289251,-6795364504.581345,0.218700,0.222122,-0.000000,31.608589,17.918985,-0.024470,0.899000,-3.046129,0.163788,-5.085964,-2.111720
3.141593,8.871849,-0.801111,-0.896159,0.000000,0.000000,441.534637,-0.020853,0.000000,0.000000,-7.000966,5.615000,10.000000,-0.306966,0.895955,0.055870,0.704896,31.343205,0.617101,-6.651847,1.000000,1.000000,359.999999,0.000000,0.167375,-0.147068,7.350000,5.721267,-6795364504.581345,0.732000,0.605508,0.046388,-6795364504.441345,4.605551,15.750000,-1.120457,0.610370,0.605508,0.737828,0.737119,0.008301,1.000000,0.000000,-6795364504.491345,0.167373,-0.313039,-1.117113,0.000000,8.261084,0.000000,-5.821017,402.559052,0.199615,0.000000,0.899000,0.615028,8.389314,0.687846,0.339518,-0.290186,-6795364504.481345,0.218695,0.222116,-0.000000,31.608431,17.935443,-0.020853,0.732000,-3.046129,0.163914,-5.085964,-2.111720
3.141593,8.870093,-0.803654,-0.896281,0.000000,0.000000,441.534637,-0.020444,0.000000,0.000000,-7.001525,5.613976,10.000000,-0.306966,0.895993,0.056057,0.704881,31.343940,0.617093,-6.652509,1.000000,1.000000,360.000000,0.000000,0.167375,-0.147041,7.350000,5.721267,-6795364504.481345,0.732000,0.605508,0.047039,-6795364504.391345,4.625048,15.750000,-1.120273,0.656148,0.605508,0.737834,0.737123,0.008586,1.000000,0.000000,-6795364504.441345,0.167376,-0.313135,-1.117113,0.000000,8.261918,0.000000,-5.839540,402.559052,0.199615,0.000000,0.732000,0.615020,8.390269,0.687807,0.363679,-0.290811,-6795364504.481345,0.218702,0.222119,-0.000000,31.608549,17.964104,-0.020853,0.732000,-3.046129,0.164076,-5.085964,-2.070314
3.141593,8.849760,-0.789666,-0.896088,0.000000,0.000000,441.534637,-0.020444,0.000000,0.000000,-7.001671,5.607390,10.000000,-0.306966,0.895994,0.056072,0.704880,31.344023,0.617091,-6.653034,1.000000,1.000000,359.999999,0.000000,0.167377,-0.146501,7.350000,5.721267,-6795364504.481345,0.803000,0.609458,0.045717,-6795364504.341345,4.622503,15.750000,-1.119358,0.637074,0.609458,0.737835,0.737125,0.009400,1.000000,0.000000,-6795364504.391345,0.167374,-0.313102,-1.117113,0.000000,8.262143,0.000000,-5.823877,403.543335,0.199615,0.000000,0.732000,0.615018,8.390494,0.687862,0.339518,-0.290095,-6795364504.381345,0.218705,0.222122,-0.000000,31.609025,17.946240,-0.020444,0.803000,-3.046129,0.163846,-5.085964,-2.070314
3.141593,8.838003,-0.803654,-0.896885,0.000000,0.000000,441.456848,-0.029079,0.000000,0.000000,-7.001752,5.617661,10.000000,-0.306966,0.896117,0.056194,0.704870,31.344872,0.617092,-6.653386,1.000000,1.000000,360.000000,0.000000,0.167380,-0.146511,7.350000,5.721267,-6795364504.381345,0.803000,0.609458,0.046632,-6795364504.291345,4.623174,15.750000,-1.121128,0.633259,0.609458,0.737831,0.737121,0.009359,1.000000,0.000000,-6795364504.341345,0.167376,-0.313148,-1.117113,0.000000,8.261524,0.000000,-5.805764,403.543335,0.199615,0.000000,0.803000,0.615020,8.389921,0.687867,0.317901,-0.290685,-6795364504.381345,0.218713,0.222127,-0.000000,31.609717,17.954320,-0.020444,0.803000,-3.046129,0.163824,-5.085964,-2.944769
3.141593,8.841255,-0.804926,-0.895858,0.000000,0.000000,441.456848,-0.029079,0.000000,0.000000,-7.002355,5.616955,10.000000,-0.306966,0.896047,0.056118,0.704876,31.345335,0.617087,-6.653878,1.000000,1.000000,0.000000,0.000000,0.167382,-0.146492,7.350000,5.721267,-6795364504.381345,0.799000,0.613248,0.045900,-6795364504.241345,4.615828,15.750000,-1.118748,0.633259,0.613248,0.737833,0.737124,0.009033,1.000000,0.000000,-6795364504.291345,0.167377,-0.313134,-1.117113,0.000000,8.262060,0.000000,-5.827548,404.527588,0.199615,0.000000,0.803000,0.615014,8.390423,0.687876,0.358592,-0.290066,-6795364504.281345,0.218718,0.222134,-0.000000,31.610390,17.945145,-0.029079,0.799000,-3.046129,0.163789,-5.085964,-2.944769
3.141593,8.838140,-0.798568,-0.896301,0.000000,0.000000,441.456848,-0.028509,0.000000,0.000000,-7.003013,5.614952,10.000000,-0.306966,0.896092,0.056133,0.704875,31.345752,0.617085,-6.654585,1.000000,1.000000,0.000000,0.000000,0.167381,-0.146469,7.350000,5.721267,-6795364504.281345,0.799000,0.613248,0.046185,-6795364504.191345,4.625208,15.750000,-1.120111,0.643432,0.613248,0.737833,0.737123,0.009278,1.000000,0.000000,-6795364504.241345,0.167376,-0.313141,-1.117113,0.000000,8.261950,0.000000,-5.818270,404.527588,0.199615,0.000000,0.799000,0.615012,8.390314,0.687881,0.333160,-0.290259,-6795364504.281345,0.218724,0.222140,-0.000000,31.610834,17.944387,-0.029079,0.799000,-3.046129,0.163766,-5.085964,-2.887029
3.141593,8.833544,-0.801111,-0.896379,0.000000,0.000000,441.456848,-0.028509,0.000000,0.000000,-7.003971,5.615654,10.000000,-0.306966,0.896124,0.056081,0.704879,31.345932,0.617084,-6.655584,1.000000,1.000000,360.000000,0.000000,0.167378,-0.146379,7.350000,5.721267,-6795364504.281345,0.340000,0.607783,0.045656,-6795364504.141345,4.630983,15.750000,-1.119846,0.648518,0.607783,0.737832,0.737123,0.009400,1.000000,0.000000,-6795364504.191345,0.167371,-0.313100,-1.117113,0.000000,8.261732,0.000000,-5.818411,404.527588,0.199615,0.000000,0.799000,0.615011,8.390056,0.687906,0.335704,-0.289971,-6795364504.181345,0.218732,0.222149,-0.000000,31.611302,17.931488,-0.028509,0.340000,-3.046129,0.163661,-5.085964,-2.887029
3.141593,8.865778,-0.780765,-0.896155,0.000000,0.000000,441.544373,-0.017784,0.000000,0.000000,-7.005482,5.602435,10.000000,-0.306966,0.896117,0.055830,0.704899,31.345343,0.617088,-6.656354,1.000000,1.000000,0.000001,0.000000,0.167366,-0.147145,7.350000,5.721267,-6795364504.181345,0.340000,0.607783,0.045534,-6795364504.091345,4.646619,15.750000,-1.119622,0.666321,0.607783,0.737829,0.737121,0.008016,1.000000,0.000000,-6795364504.141345,0.167362,-0.313060,-1.117113,0.000000,8.260994,0.000000,-5.812522,404.527588,0.199615,0.000000,0.340000,0.615014,8.389175,0.687873,0.325531,-0.289780,-6795364504.181345,0.218735,0.222158,-0.000000,31.610897,17.922791,-0.028509,0.340000,-3.046129,0.163802,-5.085964,-1.800989
3.141593,8.879385,-0.774407,-0.896952,0.000000,0.000000,441.544373,-0.017784,0.000000,0.000000,-7.005880,5.590657,10.000000,-0.306966,0.896235,0.055822,0.704900,31.344311,0.617087,-6.656490,1.000000,1.000000,360.000000,0.000000,0.167356,-0.147388,7.350000,5.721267,-6795364504.181345,0.135000,0.598328,0.046266,-6795364504.041345,4.627304,15.750000,-1.121311,0.640889,0.598328,0.737835,0.737125,0.008240,1.000000,0.000000,-6795364504.091345,0.167355,-0.313082,-1.117113,0.000000,8.261496,0.000000,-5.829880,404.199463,0.199615,0.000000,0.340000,0.615013,8.389696,0.687836,0.362407,-0.290409,-6795364504.081345,0.218729,0.222152,-0.000000,31.609568,17.935228,-0.017784,0.135000,-3.046129,0.163958,-5.085964,-1.800989
3.141593,8.907065,-0.793481,-0.897247,0.000000,0.000000,441.523834,-0.019820,0.000000,0.000000,-7.005935,5.603394,10.000000,-0.306966,0.896349,0.055646,0.704914,31.343963,0.617089,-6.655952,1.000000,1.000000,0.000000,0.000000,0.167353,-0.148000,7.350000,5.721267,-6795364504.081345,0.135000,0.598328,0.045859,-6795364503.991345,4.632084,15.750000,-1.121453,0.648518,0.598328,0.737835,0.737125,0.007365,1.000000,0.000000,-6795364504.041345,0.167356,-0.313069,-1.117113,0.000000,8.261504,0.000000,-5.819295,404.199463,0.199615,0.000000,0.135000,0.615014,8.389620,0.687797,0.333160,-0.290387,-6795364504.081345,0.218724,0.222151,-0.000000,31.609236,17.934198,-0.017784,0.135000,-3.046129,0.164118,-5.085964,-2.007147
3.141593,8.881129,-0.789666,-0.896136,0.000000,0.000000,441.523834,-0.019820,0.000000,0.000000,-7.006085,5.601625,10.000000,-0.306966,0.896280,0.055869,0.704896,31.343720,0.617086,-6.656682,1.000000,1.000000,0.000001,0.000000,0.167350,-0.147005,7.350000,5.721267,-6795364504.081345,0.267000,0.591701,0.046327,-6795364503.941345,4.639808,15.750000,-1.119175,0.663778,0.591701,0.737838,0.737128,0.008972,1.000000,0.000000,-6795364503.991345,0.167351,-0.313100,-1.117113,0.000000,8.261776,0.000000,-5.832835,404.855652,0.199615,0.000000,0.135000,0.615012,8.390011,0.687820,0.354778,-0.290289,-6795364503.981345,0.218727,0.222149,-0.000000,31.608760,17.944507,-0.019820,0.267000,-3.046129,0.164024,-5.085964,-2.007147
3.141593,8.846579,-0.796024,-0.896012,0.000000,0.000000,441.522766,-0.019557,0.000000,0.000000,-7.005795,5.606245,10.000000,-0.306966,0.896248,0.055953,0.704890,31.343188,0.617080,-6.657075,1.000000,1.000000,359.999998,0.000000,0.167353,-0.146313,7.350000,5.721267,-6795364503.981345,0.267000,0.591701,0.045289,-6795364503.891345,4.615669,15.750000,-1.119134,0.625629,0.591701,0.737842,0.737134,0.009685,1.000000,0.000000,-6795364503.941345,0.167347,-0.313032,-1.117113,0.000000,8.262653,0.000000,-5.833217,404.855652,0.199615,0.000000,0.267000,0.615007,8.390935,0.687899,0.358592,-0.289658,-6795364503.981345,0.218725,0.222145,-0.000000,31.608670,17.923630,-0.019820,0.267000,-3.046129,0.163692,-5.085964,-1.980501
3.141593,8.857395,-0.820185,-0.894828,0.000000,0.000000,441.522766,-0.019557,0.000000,0.000000,-7.005789,5.622034,10.000000,-0.306966,0.896055,0.055872,0.704896,31.343255,0.617067,-6.656827,1.000000,1.000000,359.999999,0.000000,0.167358,-0.146633,7.350000,5.721267,-6795364503.981345,0.617000,0.592207,0.045595,-6795364503.841345,4.596457,15.750000,-1.117405,0.614185,0.592207,0.737853,0.737145,0.008484,1.000000,0.000000,-6795364503.891345,0.167353,-0.313009,-1.117113,0.000000,8.264725,0.000000,-5.849337,405.183746,0.199615,0.000000,0.267000,0.614993,8.393011,0.687887,0.381481,-0.289371,-6795364503.881345,0.218721,0.222143,-0.000000,31.608784,17.921254,-0.019557,0.617000,-3.046129,0.163742,-5.085964,-1.980501
3.141593,8.848871,-0.806197,-0.895741,0.000000,0.000000,441.522766,-0.019173,0.000000,0.000000,-7.006050,5.621870,10.000000,-0.306966,0.896063,0.056011,0.704885,31.343823,0.617064,-6.657302,1.000000,1.000000,0.000000,0.000000,0.167359,-0.146517,7.350000,5.721267,-6795364503.881345,0.617000,0.592207,0.046266,-6795364503.791345,4.623301,15.750000,-1.119704,0.648518,0.592207,0.737855,0.737146,0.009196,1.000000,0.000000,-6795364503.841345,0.167354,-0.313038,-1.117113,0.000000,8.264965,0.000000,-5.824952,405.183746,0.199615,0.000000,0.617000,0.614990,8.393329,0.687879,0.330617,-0.290033,-6795364503.881345,0.218727,0.222145,-0.000000,31.609052,17.935408,-0.019557,0.617000,-3.046129,0.163776,-5.085964,-1.941667
3.141593,8.885579,-0.797296,-0.896610,0.000000,0.000000,441.522766,-0.019173,0.000000,0.000000,-7.007461,5.614377,10.000000,-0.306966,0.896155,0.055816,0.704900,31.344181,0.617064,-6.657914,1.000000,1.000000,359.999999,0.000000,0.167352,-0.147605,7.350000,5.721267,-6795364503.881345,0.706000,0.594483,0.046083,-6795364503.741345,4.645861,15.750000,-1.121006,0.671407,0.594483,0.737854,0.737144,0.007508,1.000000,0.000000,-6795364503.791345,0.167352,-0.313051,-1.117113,0.000000,8.264673,0.000000,-5.824145,404.855652,0.199615,0.000000,0.617000,0.614989,8.392936,0.687819,0.335704,-0.290332,-6795364503.781345,0.218733,0.222156,-0.000000,31.609312,17.940372,-0.019173,0.706000,-3.046129,0.164026,-5.085964,-1.941667
3.141593,8.897665,-0.816370,-0.897104,0.000000,0.000000,441.609161,-0.008758,0.000000,0.000000,-7.007555,5.625294,10.000000,-0.306966,0.896271,0.055631,0.704915,31.344630,0.617062,-6.657695,1.000000,1.000000,0.000001,0.000000,0.167357,-0.147689,7.350000,5.721267,-6795364503.781345,0.706000,0.594483,0.045330,-6795364503.691345,4.632331,15.750000,-1.121128,0.643432,0.594483,0.737854,0.737145,0.007976,1.000000,0.000000,-6795364503.741345,0.167357,-0.312992,-1.117113,0.000000,8.264917,0.000000,-5.826132,404.855652,0.199615,0.000000,0.706000,0.614986,8.393084,0.687828,0.343333,-0.290008,-6795364503.781345,0.218734,0.222161,-0.000000,31.610169,17.922304,-0.019173,0.706000,-3.046129,0.163990,-5.085964,-0.886871
3.141593,8.906930,-0.812555,-0.897221,0.000000,0.000000,441.609161,-0.008758,0.000000,0.000000,-7.006623,5.624432,10.000000,-0.306966,0.896371,0.055349,0.704937,31.344137,0.617057,-6.656479,1.000000,1.000000,0.000001,0.000000,0.167366,-0.147807,7.350000,5.721267,-6795364503.781345,0.408000,0.590753,0.044313,-6795364503.641345,4.610143,15.750000,-1.120823,0.621815,0.590753,0.737859,0.737151,0.007813,1.000000,0.000000,-6795364503.691345,0.167363,-0.312849,-1.117113,0.000000,8.266249,0.000000,-5.835011,403.543335,0.199615,0.000000,0.706000,0.614980,8.394291,0.687867,0.362407,-0.289279,-6795364503.681345,0.218721,0.222155,-0.000000,31.610462,17.885829,-0.008758,0.408000,-3.046129,0.163827,-5.085964,-0.886871
3.141593,8.914812,-0.806197,-0.896974,0.000000,0.000000,441.609161,-0.008586,0.000000,0.000000,-7.005730,5.622087,10.000000,-0.306966,0.896421,0.055249,0.704945,31.343465,0.617057,-6.655415,1.000000,1.000000,0.000001,0.000000,0.167369,-0.147892,7.350000,5.721267,-6795364503.681345,0.408000,0.590753,0.044760,-6795364503.591345,4.624747,15.750000,-1.120477,0.645975,0.590753,0.737861,0.737153,0.007650,1.000000,0.000000,-6795364503.641345,0.167366,-0.312762,-1.117113,0.000000,8.266746,0.000000,-5.823573,403.543335,0.199615,0.000000,0.408000,0.614980,8.394750,0.687867,0.335704,-0.289263,-6795364503.681345,0.218710,0.222146,-0.000000,31.609958,17.877445,-0.008758,0.408000,-3.046129,0.163824,-5.085964,-0.869482
3.141593,8.879014,-0.797296,-0.896763,0.000000,0.000000,441.609161,-0.008586,0.000000,0.000000,-7.005458,5.614562,10.000000,-0.306966,0.896446,0.055690,0.704910,31.343276,0.617058,-6.656016,1.000000,1.000000,0.000005,0.000000,0.167364,-0.146984,7.350000,5.721267,-6795364503.681345,0.411000,0.587158,0.046327,-6795364503.541345,4.643720,15.750000,-1.120396,0.667592,0.587158,0.737862,0.737153,0.009156,1.000000,0.000000,-6795364503.591345,0.167361,-0.312819,-1.117113,0.000000,8.266497,0.000000,-5.823034,402.559052,0.199615,0.000000,0.408000,0.614982,8.394730,0.687867,0.335704,-0.290145,-6795364503.581345,0.218713,0.222139,-0.000000,31.608972,17.913401,-0.008586,0.411000,-3.046129,0.163825,-5.085964,-0.869482
3.141593,8.908148,-0.778222,-0.896439,0.000000,0.000000,441.482788,-0.023101,0.000000,0.000000,-6.935943,5.596964,10.000000,-0.306966,0.896431,0.055606,0.704917,31.290714,0.617462,-6.587601,1.000000,1.000000,360.000000,0.000000,0.167356,-0.147897,7.350000,5.721267,-6795364503.581345,0.411000,0.587158,0.045941,-6795364503.501345,4.635725,15.750000,-1.120192,0.653605,0.587158,0.737725,0.737015,0.007121,1.000000,0.000000,-6795364503.541345,0.167357,-0.312845,-1.117113,0.000000,8.241491,0.000000,-5.833274,402.559052,0.199615,0.000000,0.411000,0.615397,8.369530,0.687803,0.358592,-0.290155,-6795364503.581345,0.218039,0.221451,-0.000000,31.554961,17.928858,-0.008586,0.411000,-3.046129,0.164093,-5.085964,-2.339391
