E2,A1,GPSTrueCourse,C2,WValid,SmoothGroundSpeed,GPSFixQuality,TW,EGPS2,B3,W2,Pitch,C1,GPSHorizontalAccuracy,H1,RollGyr,needsInitialization,D3,HeadingGPS,EGyr3,gLoad,Z2,W3a,B2,GPSNACp,GPSAltitudeMSL,TWa,Roll,W1,A2,W1a,staticMode,PitchGyr,W2a,EGPS0,B1,M2,W3,T,E3,A3,M1,Heading,D1,BaroVerticalSpeed,RollGPS,HeadingGyr,BaroPressureAltitude,PitchGPS,C3,SmoothW1,M3,D2,slipSkid,turnRate,Z1,headingValid,EGPS3,Ta,H3,headingMag,EGyr2,EGyr0,GroundSpeed,SmoothW2,EGPS1,E0,EGyr1,H2,E1,Z3,GPSVerticalAccuracy
0.000076,0.006551,0.000000,0.045944,1.000000,0.588363,1.000000,-6795364467.971345,0.000373,0.363679,0.692000,0.199238,0.009053,6.100000,0.016543,0.212341,0.000000,0.342265,0.000000,0.706490,0.997328,-0.003369,-0.025579,0.635802,10.000000,363.517090,-6795364467.971345,0.211865,0.000000,0.049766,0.000000,1.000000,0.200690,0.692000,0.707104,-0.798568,0.000000,-0.025579,-6795364467.911345,0.706502,-1.117384,0.000000,0.097985,-0.784478,-2.590364,0.188562,0.099985,446.873749,0.128082,-1.121714,0.000000,0.000000,0.644398,-0.003145,-0.000000,-0.002216,0.000000,0.707107,-6795364467.961345,-0.026782,3.141593,0.000070,0.707719,0.692000,0.588363,0.001954,0.707707,0.002549,-0.022253,0.002537,-0.996319,12.350000
0.000080,0.005249,0.000000,0.045944,1.000000,0.585596,1.000000,-6795364467.871345,0.000243,0.381481,0.450000,0.198576,0.009053,6.100000,0.005704,0.212156,0.000000,0.342265,359.999999,0.706491,0.997289,-0.003546,-0.025579,0.648518,10.000000,363.188965,-6795364467.971345,0.211897,0.000000,0.049867,0.000000,1.000000,0.199365,0.692000,0.707103,-0.785852,0.000000,-0.028592,-6795364467.861345,0.706503,-1.118137,0.000000,0.097757,-0.784478,-2.895481,0.199261,0.099753,446.843475,0.159911,-1.121714,0.000000,0.000000,0.644398,-0.003194,-0.000000,-0.003019,0.000000,0.707107,-6795364467.911345,-0.035352,3.141593,0.000077,0.707717,0.450000,0.585596,0.002216,0.707705,0.002539,-0.002671,0.002533,-0.996749,12.350000
0.000085,0.006104,0.000000,0.045944,1.000000,0.585596,1.000000,-6795364467.871345,0.000106,0.404370,0.450000,0.197645,0.009053,6.100000,0.011223,0.212468,0.000000,0.342265,359.999999,0.706487,0.997146,-0.002856,-0.028592,0.645975,10.000000,363.188965,-6795364467.871345,0.211713,0.000000,0.048626,0.000000,1.000000,0.198462,0.450000,0.707104,-0.798568,0.000000,-0.028592,-6795364467.811345,0.706499,-1.116977,0.000000,0.098451,-0.784478,-2.895481,0.174761,0.100461,446.843475,0.157543,-1.121714,0.000000,0.000000,0.644398,-0.003132,-0.000000,-0.002721,0.000000,0.707107,-6795364467.861345,-0.054076,3.141593,0.000084,0.707722,0.450000,0.585596,0.002051,0.707710,0.002536,0.002081,0.002526,-0.996128,12.350000
0.000095,0.007141,0.000000,0.045944,1.000000,0.582444,1.000000,-6795364467.771345,0.000366,0.377667,0.428000,0.196274,0.009053,6.100000,0.014809,0.212461,0.000000,0.342265,0.000001,0.706486,0.997180,-0.003339,-0.028592,0.640889,10.000000,362.860901,-6795364467.871345,0.211945,0.000000,0.049806,0.000000,1.000000,0.197678,0.450000,0.707104,-0.801111,0.000000,-0.030291,-6795364467.761345,0.706499,-1.118748,0.000000,0.098500,-0.784478,-3.067506,0.186723,0.100510,446.824036,0.127478,-1.121714,0.000000,0.000000,0.644398,-0.003174,-0.000000,-0.001994,0.000000,0.707107,-6795364467.811345,-0.041177,3.141593,0.000089,0.707722,0.428000,0.582444,0.001939,0.707710,0.002531,-0.000816,0.002519,-0.997079,12.350000
0.000095,0.005534,0.000000,0.045944,1.000000,0.582444,1.000000,-6795364467.771345,0.000290,0.358592,0.428000,0.196933,0.009053,6.100000,0.021323,0.213015,0.000000,0.342265,360.000000,0.706491,0.997150,-0.003501,-0.030291,0.597654,10.000000,362.860901,-6795364467.771345,0.212691,0.000000,0.049806,0.000000,1.000000,0.197893,0.428000,0.707104,-0.808741,0.000000,-0.030291,-6795364467.711345,0.706503,-1.118076,0.000000,0.097773,-0.784478,-3.067506,0.196847,0.099768,446.824036,0.149873,-1.121714,0.000000,0.000000,0.644398,-0.003215,-0.000000,-0.002775,0.000000,0.707107,-6795364467.761345,-0.025248,3.141593,0.000091,0.707718,0.428000,0.582444,0.002139,0.707705,0.002536,-0.032471,0.002528,-0.996938,12.350000
0.000080,0.005249,0.000000,0.045944,1.000000,0.576855,1.000000,-6795364467.671345,0.000075,0.373852,0.303000,0.198051,0.009053,6.100000,-0.016860,0.211853,0.000000,0.342265,0.000001,0.706494,0.997104,-0.003136,-0.030291,0.610370,10.000000,362.532806,-6795364467.771345,0.211320,0.000000,0.049135,0.000000,1.000000,0.198559,0.428000,0.707103,-0.751518,0.000000,-0.029697,-6795364467.661345,0.706506,-1.117893,0.000000,0.097315,-0.784478,-3.007359,0.185223,0.099302,446.824036,0.173138,-1.121714,0.000000,0.000000,0.644398,-0.003192,-0.000000,-0.003186,0.000000,0.707107,-6795364467.711345,-0.030455,3.141593,0.000080,0.707715,0.303000,0.576855,0.002211,0.707703,0.002533,-0.032636,0.002526,-0.996764,12.350000
0.000084,0.006714,0.000000,0.045944,1.000000,0.576855,1.000000,-6795364467.671345,0.000287,0.358592,0.303000,0.197198,0.009053,6.100000,0.002934,0.211470,0.000000,0.342265,0.000001,0.706500,0.997166,-0.003467,-0.029697,0.653605,10.000000,362.532806,-6795364467.671345,0.211139,0.000000,0.049888,0.000000,1.000000,0.198192,0.303000,0.707104,-0.796024,0.000000,-0.029697,-6795364467.611345,0.706512,-1.119012,0.000000,0.096367,-0.784478,-3.007359,0.194956,0.098334,446.824036,0.148492,-1.121714,0.000000,0.000000,0.644398,-0.003235,-0.000000,-0.002401,0.000000,0.707107,-6795364467.661345,-0.020357,3.141593,0.000080,0.707709,0.303000,0.576855,0.002119,0.707697,0.002528,-0.002884,0.002520,-0.997435,12.350000
0.000093,0.006897,0.000000,0.045944,1.000000,0.567318,1.000000,-6795364467.571345,0.000412,0.370037,0.100000,0.196309,0.009053,6.100000,0.017703,0.212029,0.000000,0.342265,0.000000,0.706504,0.997316,-0.003374,-0.029697,0.629444,10.000000,362.204742,-6795364467.671345,0.211668,0.000000,0.049623,0.000000,1.000000,0.197719,0.303000,0.707104,-0.808741,0.000000,-0.031374,-6795364467.561345,0.706516,-1.120090,0.000000,0.095720,-0.784478,-3.177189,0.194019,0.097674,446.804596,0.127191,-1.121714,0.000000,0.000000,0.644398,-0.003245,-0.000000,-0.002057,0.000000,0.707107,-6795364467.611345,-0.026096,3.141593,0.000086,0.707705,0.100000,0.567318,0.001982,0.707693,0.002528,-0.010529,0.002518,-0.998302,12.350000
0.000091,0.005941,0.000000,0.045944,1.000000,0.567318,1.000000,-6795364467.571345,0.000228,0.386568,0.100000,0.195661,0.009053,6.100000,-0.004661,0.211441,0.000000,0.342265,0.000001,0.706504,0.997397,-0.002968,-0.031374,0.633259,10.000000,362.204742,-6795364467.571345,0.210760,0.000000,0.048992,0.000000,1.000000,0.196786,0.100000,0.707104,-0.770592,0.000000,-0.031374,-6795364467.511345,0.706516,-1.119500,0.000000,0.095721,-0.784478,-3.177189,0.177451,0.097675,446.804596,0.140494,-1.121714,0.000000,0.000000,0.644398,-0.003200,-0.000000,-0.002547,0.000000,0.707107,-6795364467.561345,-0.039054,3.141593,0.000088,0.707705,0.100000,0.567318,0.001962,0.707693,0.002519,-0.009680,0.002508,-0.998174,12.350000
0.000091,0.004822,0.000000,0.045944,1.000000,0.560132,1.000000,-6795364467.471345,0.000027,0.400555,0.208000,0.195358,0.009053,6.100000,0.004575,0.210998,0.000000,0.342265,359.999999,0.706500,0.997507,-0.003229,-0.031374,0.644704,10.000000,362.532806,-6795364467.571345,0.210436,0.000000,0.049623,0.000000,1.000000,0.195702,0.100000,0.707103,-0.793481,0.000000,-0.026366,-6795364467.461345,0.706512,-1.119907,0.000000,0.096380,-0.784478,-2.670006,0.182931,0.098347,446.842407,0.178479,-1.121714,0.000000,0.000000,0.644398,-0.003215,-0.000000,-0.003394,0.000000,0.707107,-6795364467.511345,-0.052526,3.141593,0.000092,0.707709,0.208000,0.560132,0.002230,0.707697,0.002510,-0.001021,0.002504,-0.998399,12.350000
0.000091,0.005900,0.000000,0.045944,1.000000,0.560132,1.000000,-6795364467.471345,0.000018,0.384025,0.208000,0.195419,0.009053,6.100000,0.014556,0.211172,0.000000,0.342265,360.000000,0.706498,0.997681,-0.003019,-0.026366,0.628173,10.000000,362.532806,-6795364467.471345,0.210470,0.000000,0.049196,0.000000,1.000000,0.195873,0.208000,0.707103,-0.803654,0.000000,-0.026366,-6795364467.411345,0.706510,-1.120762,0.000000,0.096686,-0.784478,-2.670006,0.176077,0.098659,446.842407,0.173171,-1.121714,0.000000,0.000000,0.644398,-0.003186,-0.000000,-0.002980,0.000000,0.707107,-6795364467.461345,-0.045537,3.141593,0.000092,0.707711,0.208000,0.560132,0.002155,0.707699,0.002512,-0.010458,0.002505,-0.998994,12.350000
0.000104,0.006104,0.000000,0.045944,1.000000,0.555209,1.000000,-6795364467.371345,0.000235,0.400555,0.314000,0.194516,0.009053,6.100000,0.029034,0.211931,0.000000,0.342265,0.000001,0.706493,0.997363,-0.003625,-0.026366,0.652333,10.000000,362.532806,-6795364467.471345,0.211668,0.000000,0.050050,0.000000,1.000000,0.195205,0.208000,0.707103,-0.820185,0.000000,-0.040534,-6795364467.361345,0.706505,-1.115390,0.000000,0.097417,-0.784478,-4.104839,0.198829,0.099405,446.716003,0.160764,-1.121714,0.000000,0.000000,0.644398,-0.003258,-0.000000,-0.002702,0.000000,0.707107,-6795364467.411345,-0.054403,3.141593,0.000101,0.707715,0.314000,0.555209,0.002219,0.707703,0.002512,0.004082,0.002507,-0.995849,12.350000
0.000106,0.005249,0.000000,0.045944,1.000000,0.555209,1.000000,-6795364467.371345,0.000024,0.399284,0.314000,0.194289,0.009053,6.100000,0.016469,0.212501,0.000000,0.342265,0.000001,0.706488,0.997532,-0.002991,-0.040534,0.635802,10.000000,362.532806,-6795364467.371345,0.211847,0.000000,0.048952,0.000000,1.000000,0.194664,0.314000,0.707103,-0.796024,0.000000,-0.040534,-6795364467.311345,0.706500,-1.120558,0.000000,0.098238,-0.784478,-4.104839,0.179836,0.100243,446.716003,0.175891,-1.121714,0.000000,0.000000,0.644398,-0.003205,-0.000000,-0.003177,0.000000,0.707107,-6795364467.361345,-0.056511,3.141593,0.000108,0.707721,0.314000,0.555209,0.002195,0.707708,0.002513,-0.003154,0.002506,-0.998092,12.350000
0.000104,0.005860,0.000000,0.045944,1.000000,0.557025,1.000000,-6795364467.271345,0.000086,0.381481,0.646000,0.193916,0.009053,6.100000,-0.002331,0.211738,0.000000,0.342265,0.000001,0.706487,0.997466,-0.003244,-0.040534,0.640889,10.000000,362.204742,-6795364467.371345,0.211192,0.000000,0.049562,0.000000,1.000000,0.194394,0.314000,0.707103,-0.774407,0.000000,-0.036350,-6795364467.261345,0.706499,-1.118076,0.000000,0.098450,-0.784478,-3.681156,0.184427,0.100460,446.745178,0.170470,-1.121714,0.000000,0.000000,0.644398,-0.003221,-0.000000,-0.002927,0.000000,0.707107,-6795364467.311345,-0.044424,3.141593,0.000105,0.707722,0.646000,0.557025,0.002190,0.707710,0.002506,-0.002278,0.002500,-0.997238,12.350000
0.000102,0.007162,0.000000,0.045944,1.000000,0.557025,1.000000,-6795364467.271345,0.000192,0.384025,0.646000,0.193923,0.009053,6.100000,0.010699,0.211734,0.000000,0.342265,359.999997,0.706485,0.997407,-0.002711,-0.036350,0.607827,10.000000,362.204742,-6795364467.271345,0.210786,0.000000,0.048585,0.000000,1.000000,0.195162,0.646000,0.707104,-0.801111,0.000000,-0.036350,-6795364467.211345,0.706498,-1.118117,0.000000,0.098625,-0.784478,-3.681156,0.164377,0.100639,446.745178,0.133193,-1.121714,0.000000,0.000000,0.644398,-0.003148,-0.000000,-0.002040,0.000000,0.707107,-6795364467.261345,-0.043675,3.141593,0.000100,0.707723,0.646000,0.557025,0.001836,0.707711,0.002511,-0.025065,0.002497,-0.996988,12.350000
0.000089,0.006287,0.000000,0.045944,1.000000,0.561204,1.000000,-6795364467.171345,0.000195,0.370037,0.766000,0.195509,0.009053,6.100000,0.006668,0.211125,0.000000,0.342265,359.999999,0.706487,0.997418,-0.002875,-0.036350,0.572222,10.000000,361.876648,-6795364467.271345,0.210200,0.000000,0.049135,0.000000,1.000000,0.196777,0.646000,0.707104,-0.789666,0.000000,-0.035638,-6795364467.161345,0.706500,-1.118809,0.000000,0.098359,-0.784478,-3.608976,0.164939,0.100367,446.745178,0.133359,-1.121714,0.000000,0.000000,0.644398,-0.003128,-0.000000,-0.002323,0.000000,0.707107,-6795364467.211345,-0.034623,3.141593,0.000086,0.707721,0.766000,0.561204,0.001841,0.707709,0.002517,-0.057205,0.002504,-0.997354,12.350000
0.000085,0.006958,0.000000,0.045944,1.000000,0.561204,1.000000,-6795364467.171345,0.000396,0.361136,0.766000,0.195716,0.009053,6.100000,0.004629,0.210436,0.000000,0.342265,0.000001,0.706492,0.997488,-0.003352,-0.035638,0.618000,10.000000,361.876648,-6795364467.171345,0.209910,0.000000,0.049847,0.000000,1.000000,0.197259,0.766000,0.707104,-0.788395,0.000000,-0.035638,-6795364467.111345,0.706504,-1.119460,0.000000,0.097592,-0.784478,-3.608976,0.184191,0.099584,446.745178,0.120082,-1.121714,0.000000,0.000000,0.644398,-0.003172,-0.000000,-0.001992,0.000000,0.707107,-6795364467.161345,-0.024363,3.141593,0.000079,0.707717,0.766000,0.561204,0.001878,0.707704,0.002516,-0.035084,0.002503,-0.997891,12.350000
0.000085,0.006043,0.000000,0.045944,1.000000,0.565520,1.000000,-6795364467.071345,0.000434,0.370037,0.777000,0.196395,0.009053,6.100000,0.012865,0.210558,0.000000,0.342265,359.999999,0.706496,0.997336,-0.003721,-0.035638,0.602741,10.000000,361.220490,-6795364467.171345,0.210446,0.000000,0.050111,0.000000,1.000000,0.197654,0.766000,0.707104,-0.801111,0.000000,-0.024897,-6795364467.061345,0.706508,-1.117038,0.000000,0.097020,-0.784478,-2.521332,0.205018,0.099000,446.831604,0.134706,-1.121714,0.000000,0.000000,0.644398,-0.003244,-0.000000,-0.002452,0.000000,0.707107,-6795364467.111345,-0.028020,3.141593,0.000077,0.707713,0.777000,0.565520,0.002096,0.707701,0.002519,-0.038866,0.002511,-0.996546,12.350000
0.000081,0.005249,0.000000,0.045944,1.000000,0.565520,1.000000,-6795364467.071345,0.000123,0.381481,0.777000,0.196477,0.009053,6.100000,-0.000742,0.210415,0.000000,0.342265,0.000002,0.706497,0.997200,-0.003057,-0.024897,0.638345,10.000000,361.220490,-6795364467.071345,0.209898,0.000000,0.048870,0.000000,1.000000,0.197127,0.777000,0.707104,-0.778222,0.000000,-0.024897,-6795364467.011345,0.706509,-1.117100,0.000000,0.096845,-0.784478,-2.521332,0.184597,0.098821,446.831604,0.164605,-1.121714,0.000000,0.000000,0.644398,-0.003198,-0.000000,-0.003085,0.000000,0.707107,-6795364467.061345,-0.035971,3.141593,0.000080,0.707712,0.777000,0.565520,0.002155,0.707700,0.002515,-0.014770,0.002508,-0.996145,12.350000
0.000080,0.005615,0.000000,0.045944,1.000000,0.569410,1.000000,-6795364466.971345,0.000209,0.366222,0.760000,0.196422,0.009053,6.100000,-0.002068,0.209800,0.000000,0.342265,360.000000,0.706500,0.997213,-0.003746,-0.024897,0.637074,10.000000,361.220490,-6795364467.071345,0.209725,0.000000,0.050356,0.000000,1.000000,0.196915,0.777000,0.707103,-0.782037,0.000000,-0.021271,-6795364466.961345,0.706512,-1.118564,0.000000,0.096269,-0.784478,-2.154119,0.206074,0.098233,446.858612,0.172229,-1.121714,0.000000,0.000000,0.644398,-0.003283,-0.000000,-0.003054,0.000000,0.707107,-6795364467.011345,-0.027743,3.141593,0.000077,0.707708,0.760000,0.569410,0.002334,0.707696,0.002510,-0.008867,0.002506,-0.996977,12.350000
0.000076,0.005656,0.000000,0.045944,1.000000,0.569410,1.000000,-6795364466.971345,-0.000099,0.381481,0.760000,0.196232,0.009053,6.100000,0.003679,0.209915,0.000000,0.342265,0.000000,0.706501,0.997223,-0.002366,-0.021271,0.638345,10.000000,361.220490,-6795364466.971345,0.208856,0.000000,0.047812,0.000000,1.000000,0.196704,0.760000,0.707104,-0.790938,0.000000,-0.021271,-6795364466.911345,0.706513,-1.118646,0.000000,0.096106,-0.784478,-2.154119,0.156986,0.098068,446.858612,0.173090,-1.121714,0.000000,0.000000,0.644398,-0.003133,-0.000000,-0.003019,0.000000,0.707107,-6795364466.961345,-0.035960,3.141593,0.000079,0.707707,0.760000,0.569410,0.002037,0.707695,0.002509,-0.005770,0.002500,-0.997212,12.350000
0.000080,0.005615,0.000000,0.045944,1.000000,0.569002,1.000000,-6795364466.871345,0.000038,0.366222,0.549000,0.195696,0.009053,6.100000,0.015282,0.209625,0.000000,0.342265,360.000000,0.706505,0.997358,-0.003313,-0.021271,0.648518,10.000000,361.220490,-6795364466.971345,0.209036,0.000000,0.050050,0.000000,1.000000,0.196135,0.760000,0.707103,-0.804926,0.000000,-0.035414,-6795364466.861345,0.706517,-1.119968,0.000000,0.095533,-0.784478,-3.586357,0.180202,0.097483,446.733276,0.174118,-1.121714,0.000000,0.000000,0.644398,-0.003192,-0.000000,-0.003041,0.000000,0.707107,-6795364466.911345,-0.027541,3.141593,0.000081,0.707704,0.549000,0.569002,0.002186,0.707692,0.002504,0.001837,0.002498,-0.998164,12.350000
0.000076,0.005290,0.000000,0.045944,1.000000,0.569002,1.000000,-6795364466.871345,0.000020,0.381481,0.549000,0.196166,0.009053,6.100000,0.005319,0.209308,0.000000,0.342265,360.000000,0.706506,0.997425,-0.003282,-0.035414,0.620543,10.000000,361.220490,-6795364466.871345,0.208841,0.000000,0.049521,0.000000,1.000000,0.196439,0.549000,0.707103,-0.785852,0.000000,-0.035414,-6795364466.811345,0.706518,-1.119378,0.000000,0.095408,-0.784478,-3.586357,0.185953,0.097355,446.733276,0.182737,-1.121714,0.000000,0.000000,0.644398,-0.003200,-0.000000,-0.003248,0.000000,0.707107,-6795364466.861345,-0.036381,3.141593,0.000077,0.707703,0.549000,0.569002,0.002275,0.707691,0.002504,-0.015010,0.002499,-0.998066,12.350000
0.000071,0.005921,0.000000,0.045944,1.000000,0.564022,1.000000,-6795364466.771345,0.000051,0.381481,0.320000,0.196486,0.009053,6.100000,0.002332,0.208964,0.000000,0.342265,360.000000,0.706506,0.997515,-0.003099,-0.035414,0.625629,10.000000,361.220490,-6795364466.871345,0.208391,0.000000,0.049257,0.000000,1.000000,0.196984,0.549000,0.707103,-0.785852,0.000000,-0.031331,-6795364466.761345,0.706518,-1.119724,0.000000,0.095408,-0.784478,-3.172840,0.180312,0.097355,446.762451,0.172056,-1.121714,0.000000,0.000000,0.644398,-0.003183,-0.000000,-0.002918,0.000000,0.707107,-6795364466.811345,-0.038887,3.141593,0.000072,0.707703,0.320000,0.564022,0.002174,0.707691,0.002505,-0.016507,0.002498,-0.998249,12.350000
0.000071,0.006470,0.000000,0.045944,1.000000,0.564022,1.000000,-6795364466.771345,0.000416,0.389111,0.320000,0.196650,0.009053,6.100000,-0.002170,0.208290,0.000000,0.342265,0.000003,0.706504,0.997536,-0.004090,-0.031331,0.618000,10.000000,361.220490,-6795364466.771345,0.208493,0.000000,0.050905,0.000000,1.000000,0.197581,0.320000,0.707103,-0.780765,0.000000,-0.031331,-6795364466.711345,0.706516,-1.118971,0.000000,0.095717,-0.784478,-3.172840,0.218498,0.097670,446.762451,0.151017,-1.121714,0.000000,0.000000,0.644398,-0.003317,-0.000000,-0.002473,0.000000,0.707107,-6795364466.761345,-0.045165,3.141593,0.000064,0.707705,0.320000,0.564022,0.002280,0.707693,0.002505,-0.022074,0.002500,-0.997880,12.350000
0.000067,0.005432,0.000000,0.045944,1.000000,0.561521,1.000000,-6795364466.671345,0.000319,0.404370,0.439000,0.197546,0.009053,6.100000,0.002622,0.208634,0.000000,0.342265,0.000001,0.706498,0.997470,-0.003764,-0.031331,0.606555,10.000000,361.220490,-6795364466.771345,0.208800,0.000000,0.049867,0.000000,1.000000,0.198205,0.320000,0.707103,-0.789666,0.000000,-0.030717,-6795364466.661345,0.706510,-1.118076,0.000000,0.096655,-0.784478,-3.110628,0.216946,0.098628,446.762451,0.165238,-1.121714,0.000000,0.000000,0.644398,-0.003349,-0.000000,-0.002982,0.000000,0.707107,-6795364466.711345,-0.058099,3.141593,0.000062,0.707711,0.439000,0.561521,0.002358,0.707699,0.002511,-0.031311,0.002507,-0.997180,12.350000
0.000075,0.006307,0.000000,0.045944,1.000000,0.561521,1.000000,-6795364466.671345,0.000327,0.373852,0.439000,0.197375,0.009053,6.100000,0.021150,0.209864,0.000000,0.342265,360.000000,0.706498,0.997498,-0.003527,-0.030717,0.635802,10.000000,361.220490,-6795364466.671345,0.209804,0.000000,0.049684,0.000000,1.000000,0.198263,0.439000,0.707103,-0.813827,0.000000,-0.030717,-6795364466.611345,0.706510,-1.119053,0.000000,0.096681,-0.784478,-3.110628,0.206897,0.098654,446.762451,0.153860,-1.121714,0.000000,0.000000,0.644398,-0.003357,-0.000000,-0.002594,0.000000,0.707107,-6795364466.661345,-0.039933,3.141593,0.000069,0.707711,0.439000,0.561521,0.002226,0.707699,0.002518,-0.014501,0.002513,-0.997578,12.350000
0.000072,0.006409,0.000000,0.045944,1.000000,0.559351,1.000000,-6795364466.571345,0.000208,0.373852,0.453000,0.197486,0.009053,6.100000,0.007121,0.210166,0.000000,0.342265,359.999999,0.706499,0.997383,-0.002849,-0.030717,0.614185,10.000000,361.220490,-6795364466.671345,0.209496,0.000000,0.048647,0.000000,1.000000,0.198598,0.439000,0.707104,-0.785852,0.000000,-0.025721,-6795364466.561345,0.706511,-1.117527,0.000000,0.096464,-0.784478,-2.604750,0.176701,0.098433,446.800262,0.142983,-1.121714,0.000000,0.000000,0.644398,-0.003278,-0.000000,-0.002406,0.000000,0.707107,-6795364466.611345,-0.034945,3.141593,0.000069,0.707709,0.453000,0.559351,0.001973,0.707697,0.002522,-0.024577,0.002511,-0.996721,12.350000
0.000066,0.005982,0.000000,0.045944,1.000000,0.559351,1.000000,-6795364466.571345,0.000238,0.358592,0.453000,0.198354,0.009053,6.100000,0.006556,0.209828,0.000000,0.342265,359.999999,0.706504,0.997413,-0.003331,-0.025721,0.600197,10.000000,361.220490,-6795364466.571345,0.209370,0.000000,0.049806,0.000000,1.000000,0.199373,0.453000,0.707104,-0.790938,0.000000,-0.025721,-6795364466.511345,0.706516,-1.118971,0.000000,0.095678,-0.784478,-2.604750,0.186949,0.097631,446.800262,0.148404,-1.121714,0.000000,0.000000,0.644398,-0.003305,-0.000000,-0.002624,0.000000,0.707107,-6795364466.561345,-0.023205,3.141593,0.000062,0.707704,0.453000,0.559351,0.002069,0.707692,0.002525,-0.037820,0.002516,-0.997391,12.350000
0.000065,0.005799,0.000000,0.045944,1.000000,0.553184,1.000000,-6795364466.471345,0.000207,0.347148,0.251000,0.199118,0.009053,6.100000,0.021585,0.210451,0.000000,0.342265,360.000000,0.706513,0.997576,-0.003360,-0.025721,0.614185,10.000000,360.892395,-6795364466.571345,0.210062,0.000000,0.049684,0.000000,1.000000,0.199968,0.453000,0.707104,-0.812555,0.000000,-0.021953,-6795364466.461345,0.706524,-1.120518,0.000000,0.094329,-0.784478,-2.223190,0.191037,0.096254,446.828369,0.157426,-1.121714,0.000000,0.000000,0.644398,-0.003312,-0.000000,-0.002811,0.000000,0.707107,-6795364466.511345,-0.011401,3.141593,0.000063,0.707696,0.251000,0.553184,0.002150,0.707684,0.002533,-0.032338,0.002525,-0.998551,12.350000
0.000066,0.005941,0.000000,0.045944,1.000000,0.553184,1.000000,-6795364466.471345,0.000141,0.381481,0.251000,0.199626,0.009053,6.100000,0.023231,0.211229,0.000000,0.342265,360.000000,0.706515,0.997555,-0.003087,-0.021953,0.618000,10.000000,360.892395,-6795364466.471345,0.210632,0.000000,0.049155,0.000000,1.000000,0.200464,0.251000,0.707104,-0.808741,0.000000,-0.021953,-6795364466.411345,0.706526,-1.118646,0.000000,0.094002,-0.784478,-2.223190,0.181399,0.095921,446.828369,0.158532,-1.121714,0.000000,0.000000,0.644398,-0.003279,-0.000000,-0.002769,0.000000,0.707107,-6795364466.461345,-0.031741,3.141593,0.000064,0.707694,0.251000,0.553184,0.002098,0.707682,0.002540,-0.027041,0.002532,-0.997720,12.350000
0.000063,0.005005,0.000000,0.045944,1.000000,0.548880,1.000000,-6795364466.371345,-0.000106,0.373852,0.338000,0.200391,0.009053,6.100000,0.026439,0.211959,0.000000,0.342265,0.000001,0.706516,0.997489,-0.002739,-0.021953,0.621815,10.000000,360.892395,-6795364466.471345,0.211012,0.000000,0.048708,0.000000,1.000000,0.200770,0.251000,0.707104,-0.812555,0.000000,-0.005959,-6795364466.361345,0.706528,-1.118137,0.000000,0.093715,-0.784478,-0.603429,0.164592,0.095628,446.962341,0.181784,-1.121714,0.000000,0.000000,0.644398,-0.003211,-0.000000,-0.003337,0.000000,0.707107,-6795364466.411345,-0.032419,3.141593,0.000067,0.707692,0.338000,0.548880,0.002137,0.707680,0.002547,-0.023003,0.002539,-0.997138,12.350000
0.000059,0.005860,0.000000,0.045944,1.000000,0.548880,1.000000,-6795364466.371345,-0.000092,0.378938,0.338000,0.200537,0.009053,6.100000,0.010464,0.211541,0.000000,0.342265,0.000000,0.706517,0.997660,-0.002746,-0.005959,0.633259,10.000000,360.892395,-6795364466.371345,0.210503,0.000000,0.048992,0.000000,1.000000,0.201067,0.338000,0.707104,-0.788395,0.000000,-0.005959,-6795364466.311345,0.706529,-1.120721,0.000000,0.093593,-0.784478,-0.603429,0.159678,0.095503,446.962341,0.174537,-1.121714,0.000000,0.000000,0.644398,-0.003165,-0.000000,-0.002988,0.000000,0.707107,-6795364466.361345,-0.035716,3.141593,0.000063,0.707691,0.338000,0.548880,0.002062,0.707680,0.002546,-0.013641,0.002536,-0.998585,12.350000
0.000063,0.006165,0.000000,0.045944,1.000000,0.543242,1.000000,-6795364466.271345,0.000007,0.366222,0.267000,0.200016,0.009053,6.100000,0.022657,0.211641,0.000000,0.342265,0.000000,0.706520,0.997721,-0.002826,-0.005959,0.640889,10.000000,360.892395,-6795364466.371345,0.210636,0.000000,0.049074,0.000000,1.000000,0.200825,0.338000,0.707104,-0.812555,0.000000,0.008718,-6795364466.261345,0.706532,-1.119663,0.000000,0.093080,-0.784478,0.882889,0.161437,0.094980,447.087677,0.160324,-1.121714,0.000000,0.000000,0.644398,-0.003135,-0.000000,-0.002687,0.000000,0.707107,-6795364466.311345,-0.027729,3.141593,0.000065,0.707688,0.267000,0.543242,0.001985,0.707676,0.002545,-0.005861,0.002534,-0.998363,12.350000
